pincode,name,lat,lng,psu_branch_count,mpce_combined,hces_ppi,state,district
174315,174315,31.419089999999997,76.3343,6.0,8119.0,37.7,HIMACHAL PRADESH,UNA
174316,174316,31.581865,76.185745,,8119.0,37.7,HIMACHAL PRADESH,UNA
174317,174317,31.476805,76.175455,,8119.0,37.7,HIMACHAL PRADESH,UNA
174319,174319,31.8023,75.968685,,8119.0,37.7,HIMACHAL PRADESH,UNA
174320,174320,31.628585,76.272975,1.0,8119.0,37.7,HIMACHAL PRADESH,UNA
174321,174321,31.51057,76.360805,2.0,8119.0,37.7,HIMACHAL PRADESH,UNA
174503,174503,31.372495,76.183605,1.0,8119.0,37.7,HIMACHAL PRADESH,UNA
174507,174507,31.346525,76.27000000000001,,8119.0,37.7,HIMACHAL PRADESH,UNA
175001,175001,31.73567,76.941475,18.0,6839.0,29.4,HIMACHAL PRADESH,MANDI
175002,175002,31.56098,76.87848,8.0,6839.0,29.4,HIMACHAL PRADESH,MANDI
175003,175003,31.75696,76.854635,1.0,6839.0,29.4,HIMACHAL PRADESH,MANDI
175004,175004,31.595174999999998,76.76077000000001,,6839.0,29.4,HIMACHAL PRADESH,MANDI
175005,175005,31.80281,77.04501,2.0,6839.0,29.4,HIMACHAL PRADESH,MANDI
175006,175006,31.63673,76.96564000000001,1.0,6839.0,29.4,HIMACHAL PRADESH,MANDI
175007,175007,31.6495,76.738895,,6839.0,29.4,HIMACHAL PRADESH,MANDI
175008,175008,31.614845,76.87509,9.0,6839.0,29.4,HIMACHAL PRADESH,MANDI
175009,175009,31.299865,77.0726,,6839.0,29.4,HIMACHAL PRADESH,MANDI
175010,175010,31.310180000000003,77.15829500000001,1.0,6839.0,29.4,HIMACHAL PRADESH,KULU
175011,175011,31.368250000000003,77.268495,1.0,6839.0,29.4,HIMACHAL PRADESH,MANDI
175012,175012,31.879095,76.92910499999999,1.0,6839.0,29.4,HIMACHAL PRADESH,MANDI
175013,175013,32.066555,76.863385,,7018.0,30.6,HIMACHAL PRADESH,KANGRA
175014,175014,31.845779999999998,76.812615,,6839.0,29.4,HIMACHAL PRADESH,MANDI
175015,175015,31.93612,76.795665,5.0,6839.0,29.4,HIMACHAL PRADESH,MANDI
175016,175016,31.93299,76.72346999999999,1.0,6839.0,29.4,HIMACHAL PRADESH,MANDI
175017,175017,31.40326,76.890855,,6839.0,29.4,HIMACHAL PRADESH,MANDI
175018,175018,31.49176,76.878935,2.0,6839.0,29.4,HIMACHAL PRADESH,MANDI
175019,175019,31.556604999999998,76.915145,3.0,6839.0,29.4,HIMACHAL PRADESH,MANDI
175021,175021,31.646140000000003,76.9289,4.0,6839.0,29.4,HIMACHAL PRADESH,MANDI
175023,175023,31.64556,76.82809499999999,1.0,6839.0,29.4,HIMACHAL PRADESH,MANDI
175024,175024,31.689605,76.75939500000001,5.0,6839.0,29.4,HIMACHAL PRADESH,MANDI
175025,175025,31.769765,76.71103500000001,,6839.0,29.4,HIMACHAL PRADESH,MANDI
175026,175026,31.756320000000002,76.65948,1.0,6839.0,29.4,HIMACHAL PRADESH,MANDI
175027,175027,31.560090000000002,76.95400000000001,1.0,6839.0,29.4,HIMACHAL PRADESH,MANDI
175028,175028,31.530695,77.03156000000001,1.0,6839.0,29.4,HIMACHAL PRADESH,MANDI
175029,175029,31.59194,77.06810999999999,1.0,6839.0,29.4,HIMACHAL PRADESH,MANDI
175030,175030,31.46276,76.817905,1.0,6839.0,29.4,HIMACHAL PRADESH,MANDI
175031,175031,31.469085,76.99648,2.0,6839.0,29.4,HIMACHAL PRADESH,MANDI
175032,175032,32.00234,76.72054,3.0,6839.0,29.4,HIMACHAL PRADESH,MANDI
175033,175033,31.557095,76.772795,1.0,6839.0,29.4,HIMACHAL PRADESH,MANDI
175034,175034,31.52118,76.772625,1.0,6839.0,29.4,HIMACHAL PRADESH,MANDI
175035,175035,31.58113,77.167455,,6839.0,29.4,HIMACHAL PRADESH,MANDI
175036,175036,31.548695000000002,76.848025,,6839.0,29.4,HIMACHAL PRADESH,MANDI
175037,175037,31.717855,76.698385,,6839.0,29.4,HIMACHAL PRADESH,MANDI
175038,175038,31.36938,76.989675,,6839.0,29.4,HIMACHAL PRADESH,MANDI
175039,175039,31.50075,77.093345,1.0,6839.0,29.4,HIMACHAL PRADESH,MANDI
175040,175040,31.804274999999997,76.77809,3.0,6839.0,29.4,HIMACHAL PRADESH,MANDI
175042,175042,31.6875,76.708485,,6839.0,29.4,HIMACHAL PRADESH,MANDI
175045,175045,31.52856,77.006065,2.0,,,HIMACHAL PRADESH,MANDI
175046,175046,31.40759,77.107035,,6839.0,29.4,HIMACHAL PRADESH,MANDI
175047,175047,31.478015,77.22551,1.0,6839.0,29.4,HIMACHAL PRADESH,MANDI
175048,175048,31.551389999999998,77.18749,1.0,6839.0,29.4,HIMACHAL PRADESH,MANDI
175049,175049,31.674785,76.80224000000001,1.0,6839.0,29.4,HIMACHAL PRADESH,MANDI
175050,175050,31.824655,76.704485,,6839.0,29.4,HIMACHAL PRADESH,MANDI
175051,175051,31.86766,76.7136,,6839.0,29.4,HIMACHAL PRADESH,MANDI
175052,175052,31.734485,76.889995,1.0,6839.0,29.4,HIMACHAL PRADESH,MANDI
175101,175101,31.98196,77.11907500000001,18.0,5443.0,20.5,HIMACHAL PRADESH,KULU
175102,175102,31.98505,77.029645,,5443.0,20.5,HIMACHAL PRADESH,KULLU
175103,175103,32.31827,77.14738,2.0,5443.0,20.5,HIMACHAL PRADESH,KULU
175104,175104,32.07495,77.212135,,5443.0,20.5,HIMACHAL PRADESH,KULLU
175105,175105,32.05757,77.48389,2.0,5443.0,20.5,HIMACHAL PRADESH,KULU
175106,175106,31.66108,77.27518,2.0,6839.0,29.4,HIMACHAL PRADESH,MANDI
175121,175121,31.732660000000003,77.19072,2.0,6839.0,29.4,HIMACHAL PRADESH,MANDI
175123,175123,31.621945,77.49652499999999,5.0,5443.0,20.5,HIMACHAL PRADESH,KULU
175124,175124,31.688405,77.09176,2.0,6839.0,29.4,HIMACHAL PRADESH,MANDI
175125,175125,31.887855000000002,77.163445,8.0,5443.0,20.5,HIMACHAL PRADESH,KULU
175126,175126,31.889245000000003,77.06887,3.0,5443.0,20.5,HIMACHAL PRADESH,KULU
175128,175128,32.050745000000006,77.09757,1.0,5443.0,20.5,HIMACHAL PRADESH,KULU
175129,175129,32.138205,77.0543,6.0,5443.0,20.5,HIMACHAL PRADESH,KULU
175130,175130,32.142275,77.240575,2.0,5443.0,20.5,HIMACHAL PRADESH,KULU
175131,175131,32.21413,77.154395,10.0,5443.0,20.5,HIMACHAL PRADESH,KULU
175132,175132,32.703045,77.237925,7.0,6201.0,25.3,HIMACHAL PRADESH,LAHUL & SPITI
175133,175133,32.72734,77.02642,,6201.0,25.3,HIMACHAL PRADESH,LAHUL & SPITI
175134,175134,31.851695,77.53440499999999,1.0,5443.0,20.5,HIMACHAL PRADESH,KULU
175136,175136,32.149405,77.18919,,5443.0,20.5,HIMACHAL PRADESH,KULLU
175138,175138,32.0184,77.09247500000001,2.0,5443.0,20.5,HIMACHAL PRADESH,KULU
175139,175139,32.68579,76.88498,,6201.0,25.3,HIMACHAL PRADESH,LAHUL & SPITI
175140,175140,32.32379,77.306355,2.0,6201.0,25.3,HIMACHAL PRADESH,LAHUL & SPITI
175141,175141,31.856325,77.31938500000001,,5443.0,20.5,HIMACHAL PRADESH,KULLU
175142,175142,32.896445,76.779235,2.0,6201.0,25.3,HIMACHAL PRADESH,LAHUL & SPITI
175143,175143,32.26142,77.283485,,5443.0,20.5,HIMACHAL PRADESH,KULLU
176001,176001,32.109489999999994,76.27234,16.0,7018.0,30.6,HIMACHAL PRADESH,KANGRA
176021,176021,32.164835,75.95653,1.0,7018.0,30.6,HIMACHAL PRADESH,KANGRA
176022,176022,32.151155,75.85486,2.0,7018.0,30.6,HIMACHAL PRADESH,KANGRA
176023,176023,32.128654999999995,76.03728000000001,4.0,7018.0,30.6,HIMACHAL PRADESH,KANGRA
176025,176025,32.00974,75.967275,1.0,7018.0,30.6,HIMACHAL PRADESH,KANGRA
176026,176026,32.082840000000004,76.1433,2.0,7018.0,30.6,HIMACHAL PRADESH,KANGRA
176027,176027,32.04061,76.069075,3.0,7018.0,30.6,HIMACHAL PRADESH,KANGRA
176028,176028,31.951344999999996,76.138255,2.0,7018.0,30.6,HIMACHAL PRADESH,KANGRA
176029,176029,31.993389999999998,76.239195,3.0,7018.0,30.6,HIMACHAL PRADESH,KANGRA
176030,176030,31.900585,76.38313500000001,2.0,7018.0,30.6,HIMACHAL PRADESH,KANGRA
176031,176031,31.89062,76.322995,4.0,7018.0,30.6,HIMACHAL PRADESH,KANGRA
176032,176032,31.841045,76.39487500000001,1.0,7018.0,30.6,HIMACHAL PRADESH,KANGRA
176033,176033,32.00563,76.118075,2.0,7018.0,30.6,HIMACHAL PRADESH,KANGRA
176036,176036,31.805415,76.34282999999999,1.0,7018.0,30.6,HIMACHAL PRADESH,KANGRA
176037,176037,32.035444999999996,76.309985,1.0,7018.0,30.6,HIMACHAL PRADESH,KANGRA
176038,176038,32.05394,76.26199500000001,2.0,7018.0,30.6,HIMACHAL PRADESH,KANGRA
176039,176039,31.461635,76.563,3.0,,,HIMACHAL PRADESH,HAMIRPUR
176040,176040,31.52109,76.56536,4.0,,,HIMACHAL PRADESH,HAMIRPUR
176041,176041,31.587615,76.576945,1.0,,,HIMACHAL PRADESH,HAMIRPUR
176042,176042,31.55678,76.59595999999999,2.0,,,HIMACHAL PRADESH,HAMIRPUR
176043,176043,31.590355000000002,76.637505,2.0,,,HIMACHAL PRADESH,HAMIRPUR
176045,176045,31.639715,76.64399499999999,4.0,,,HIMACHAL PRADESH,HAMIRPUR
176047,176047,32.083755,76.39318,7.0,7018.0,30.6,HIMACHAL PRADESH,KANGRA
176048,176048,31.611985,76.707195,3.0,,,HIMACHAL PRADESH,HAMIRPUR
176049,176049,31.486514999999997,76.591955,1.0,,,HIMACHAL PRADESH,HAMIRPUR
176051,176051,32.22643,75.91124500000001,3.0,7018.0,30.6,HIMACHAL PRADESH,KANGRA
176052,176052,32.19949,76.432885,5.0,7018.0,30.6,HIMACHAL PRADESH,KANGRA
176053,176053,32.091134999999994,75.92712,2.0,7018.0,30.6,HIMACHAL PRADESH,KANGRA
176054,176054,31.982765,76.33493,,7018.0,30.6,HIMACHAL PRADESH,KANGRA
176055,176055,31.942065,76.38332,1.0,7018.0,30.6,HIMACHAL PRADESH,KANGRA
176056,176056,32.09729,76.350295,2.0,7018.0,30.6,HIMACHAL PRADESH,KANGRA
176058,176058,32.049595,75.835025,1.0,7018.0,30.6,HIMACHAL PRADESH,KANGRA
176059,176059,32.162940000000006,76.48672,2.0,7018.0,30.6,HIMACHAL PRADESH,KANGRA
176060,176060,32.083439999999996,76.422555,,7018.0,30.6,HIMACHAL PRADESH,KANGRA
176061,176061,32.14971,76.548355,15.0,7018.0,30.6,HIMACHAL PRADESH,KANGRA
176062,176062,32.101910000000004,76.55029,1.0,7018.0,30.6,HIMACHAL PRADESH,KANGRA
176063,176063,32.03716,76.602295,,7018.0,30.6,HIMACHAL PRADESH,KANGRA
176064,176064,32.080925,76.46167,1.0,7018.0,30.6,HIMACHAL PRADESH,KANGRA
176065,176065,32.040549999999996,76.409175,1.0,7018.0,30.6,HIMACHAL PRADESH,KANGRA
176066,176066,31.844369999999998,76.26387,1.0,7018.0,30.6,HIMACHAL PRADESH,KANGRA
176071,176071,31.972324999999998,76.64535,,7018.0,30.6,HIMACHAL PRADESH,KANGRA
176073,176073,31.903675,76.490945,,7018.0,30.6,HIMACHAL PRADESH,KANGRA
176075,176075,31.88372,76.46551500000001,,7018.0,30.6,HIMACHAL PRADESH,KANGRA
176076,176076,31.986195000000002,76.6006,,7018.0,30.6,HIMACHAL PRADESH,KANGRA
176077,176077,32.24839,76.88384500000001,,7018.0,30.6,HIMACHAL PRADESH,KANGRA
176081,176081,32.07869,76.60972000000001,1.0,7018.0,30.6,HIMACHAL PRADESH,KANGRA
176082,176082,31.855075,76.49328,1.0,7018.0,30.6,HIMACHAL PRADESH,KANGRA
176083,176083,32.034465,76.489945,2.0,7018.0,30.6,HIMACHAL PRADESH,KANGRA
176084,176084,31.969555,76.425185,1.0,7018.0,30.6,HIMACHAL PRADESH,KANGRA
176085,176085,32.054595,76.470185,,7018.0,30.6,HIMACHAL PRADESH,KANGRA
176086,176086,31.96006,76.52043,2.0,7018.0,30.6,HIMACHAL PRADESH,KANGRA
176087,176087,32.022375,76.53306,1.0,7018.0,30.6,HIMACHAL PRADESH,KANGRA
176088,176088,31.934874999999998,76.649925,1.0,7018.0,30.6,HIMACHAL PRADESH,KANGRA
176089,176089,31.899495,76.66316,,7018.0,30.6,HIMACHAL PRADESH,KANGRA
176090,176090,31.842365,76.66373,4.0,6839.0,29.4,HIMACHAL PRADESH,MANDI
176091,176091,31.890594999999998,76.62925999999999,,7018.0,30.6,HIMACHAL PRADESH,KANGRA
176092,176092,31.985145000000003,76.482355,1.0,7018.0,30.6,HIMACHAL PRADESH,KANGRA
176093,176093,31.949845,76.49051,1.0,7018.0,30.6,HIMACHAL PRADESH,KANGRA
176094,176094,31.97815,76.564475,,7018.0,30.6,HIMACHAL PRADESH,KANGRA
176095,176095,31.916,76.59779,3.0,7018.0,30.6,HIMACHAL PRADESH,KANGRA
176096,176096,31.926395,76.56006,1.0,7018.0,30.6,HIMACHAL PRADESH,KANGRA
176097,176097,31.899805,76.51732,1.0,7018.0,30.6,HIMACHAL PRADESH,KANGRA
176098,176098,31.84216,76.45313,,7018.0,30.6,HIMACHAL PRADESH,KANGRA
176101,176101,32.01296,76.406195,1.0,7018.0,30.6,HIMACHAL PRADESH,KANGRA
176102,176102,32.072835,76.50444999999999,3.0,7018.0,30.6,HIMACHAL PRADESH,KANGRA
176103,176103,32.044495,76.56675,2.0,7018.0,30.6,HIMACHAL PRADESH,KANGRA
176107,176107,31.91377,76.449095,2.0,7018.0,30.6,HIMACHAL PRADESH,KANGRA
176108,176108,31.80104,76.481645,1.0,,,HIMACHAL PRADESH,HAMIRPUR
176109,176109,31.871160000000003,76.587965,1.0,,,HIMACHAL PRADESH,HAMIRPUR
176110,176110,31.82667,76.52644000000001,4.0,,,HIMACHAL PRADESH,HAMIRPUR
176111,176111,31.765435,76.55391499999999,1.0,,,HIMACHAL PRADESH,HAMIRPUR
176115,176115,32.102655,76.623085,3.0,7018.0,30.6,HIMACHAL PRADESH,KANGRA
176125,176125,32.090985,76.674195,4.0,7018.0,30.6,HIMACHAL PRADESH,KANGRA
176128,176128,31.97256,76.671865,,7018.0,30.6,HIMACHAL PRADESH,KANGRA
176200,176200,32.303865,75.9666,,7018.0,30.6,HIMACHAL PRADESH,KANGRA
176201,176201,32.28909,75.812585,6.0,7018.0,30.6,HIMACHAL PRADESH,KANGRA
176202,176202,32.325554999999994,75.88530499999999,6.0,7018.0,30.6,HIMACHAL PRADESH,KANGRA
176203,176203,32.36116,75.945355,1.0,7018.0,30.6,HIMACHAL PRADESH,KANGRA
176204,176204,32.21365,75.79362,1.0,7018.0,30.6,HIMACHAL PRADESH,KANGRA
176205,176205,32.246595,76.015085,3.0,7018.0,30.6,HIMACHAL PRADESH,KANGRA
176206,176206,32.26872,76.1856,5.0,7018.0,30.6,HIMACHAL PRADESH,KANGRA
176207,176207,32.328540000000004,76.11739,2.0,5535.0,21.1,HIMACHAL PRADESH,CHAMBA
176208,176208,32.163875000000004,76.20545000000001,2.0,7018.0,30.6,HIMACHAL PRADESH,KANGRA
176209,176209,32.16027,76.273035,6.0,7018.0,30.6,HIMACHAL PRADESH,KANGRA
176210,176210,32.16027,76.10319,1.0,7018.0,30.6,HIMACHAL PRADESH,KANGRA
176211,176211,32.365404999999996,75.88296,,7018.0,30.6,HIMACHAL PRADESH,KANGRA
176214,176214,32.135625000000005,76.22190499999999,,7018.0,30.6,HIMACHAL PRADESH,KANGRA
176215,176215,32.206175,76.330485,18.0,7018.0,30.6,HIMACHAL PRADESH,KANGRA
176216,176216,32.289564999999996,76.33666,1.0,7018.0,30.6,HIMACHAL PRADESH,KANGRA
176217,176217,32.244730000000004,76.27433500000001,,7018.0,30.6,HIMACHAL PRADESH,KANGRA
176218,176218,32.24199,76.38548,1.0,7018.0,30.6,HIMACHAL PRADESH,KANGRA
176225,176225,32.248459999999994,76.08556,2.0,7018.0,30.6,HIMACHAL PRADESH,KANGRA
176301,176301,32.484655000000004,75.916955,3.0,5535.0,21.1,HIMACHAL PRADESH,CHAMBA
176302,176302,32.420615,76.03526,3.0,5535.0,21.1,HIMACHAL PRADESH,CHAMBA
176303,176303,32.545595000000006,75.921435,3.0,5535.0,21.1,HIMACHAL PRADESH,CHAMBA
176304,176304,32.542845,75.99565,4.0,5535.0,21.1,HIMACHAL PRADESH,CHAMBA
176305,176305,32.547790000000006,75.960695,,5535.0,21.1,HIMACHAL PRADESH,CHAMBA
176306,176306,32.585454999999996,75.99237500000001,1.0,5535.0,21.1,HIMACHAL PRADESH,CHAMBA
176308,176308,32.645235,75.96045000000001,1.0,5535.0,21.1,HIMACHAL PRADESH,CHAMBA
176309,176309,32.36805,76.45042000000001,1.0,5535.0,21.1,HIMACHAL PRADESH,CHAMBA
176310,176310,32.555445,76.12529,6.0,5535.0,21.1,HIMACHAL PRADESH,CHAMBA
176311,176311,32.47764,76.234285,1.0,5535.0,21.1,HIMACHAL PRADESH,CHAMBA
176312,176312,32.679914999999994,76.00865999999999,1.0,5535.0,21.1,HIMACHAL PRADESH,CHAMBA
176313,176313,32.473600000000005,75.98872,1.0,5535.0,21.1,HIMACHAL PRADESH,CHAMBA
176314,176314,32.55078,76.07680500000001,4.0,5535.0,21.1,HIMACHAL PRADESH,CHAMBA
176315,176315,32.472685,76.67045,2.0,5535.0,21.1,HIMACHAL PRADESH,CHAMBA
176316,176316,32.91705,76.20745,3.0,5535.0,21.1,HIMACHAL PRADESH,CHAMBA
176317,176317,32.72985,76.091595,1.0,5535.0,21.1,HIMACHAL PRADESH,CHAMBA
176318,176318,32.563645,76.10781499999999,5.0,5535.0,21.1,HIMACHAL PRADESH,CHAMBA
176319,176319,32.687235,76.16552999999999,,5535.0,21.1,HIMACHAL PRADESH,CHAMBA
176320,176320,32.81537,75.96972,2.0,5535.0,21.1,HIMACHAL PRADESH,CHAMBA
176321,176321,32.73276,76.227125,,5535.0,21.1,HIMACHAL PRADESH,CHAMBA
176323,176323,33.005804999999995,76.50173000000001,1.0,5535.0,21.1,HIMACHAL PRADESH,CHAMBA
176324,176324,32.50156,76.42115,1.0,5535.0,21.1,HIMACHAL PRADESH,CHAMBA
176325,176325,32.62702,75.923975,1.0,5535.0,21.1,HIMACHAL PRADESH,CHAMBA
176401,176401,32.12218,75.7341,6.0,7018.0,30.6,HIMACHAL PRADESH,KANGRA
176402,176402,32.211815,75.69834,3.0,7018.0,30.6,HIMACHAL PRADESH,KANGRA
176403,176403,32.147925,75.68381,4.0,7018.0,30.6,HIMACHAL PRADESH,KANGRA
176501,176501,31.916885,75.95536,2.0,7018.0,30.6,HIMACHAL PRADESH,KANGRA
176502,176502,31.938995,75.99622,,7018.0,30.6,HIMACHAL PRADESH,KANGRA
176601,176601,31.341034999999998,76.22458,3.0,8119.0,37.7,HIMACHAL PRADESH,UNA
177001,177001,31.681525,76.52036,21.0,,,HIMACHAL PRADESH,HAMIRPUR
177005,177005,31.705135,76.51792499999999,1.0,,,HIMACHAL PRADESH,HAMIRPUR
177006,177006,31.6318,76.39754500000001,1.0,,,HIMACHAL PRADESH,HAMIRPUR
177020,177020,31.728450000000002,76.50247999999999,2.0,,,HIMACHAL PRADESH,HAMIRPUR
177022,177022,31.772905,76.6109,1.0,,,HIMACHAL PRADESH,HAMIRPUR
177023,177023,31.720345000000002,76.61010999999999,2.0,,,HIMACHAL PRADESH,HAMIRPUR
177024,177024,31.655935,76.69459,4.0,,,HIMACHAL PRADESH,HAMIRPUR
177025,177025,31.683265,76.63887,2.0,,,HIMACHAL PRADESH,HAMIRPUR
177026,177026,31.62724,76.455125,2.0,,,HIMACHAL PRADESH,HAMIRPUR
177027,177027,31.71682,76.552355,2.0,,,HIMACHAL PRADESH,HAMIRPUR
177028,177028,31.833045,76.5959,1.0,,,HIMACHAL PRADESH,HAMIRPUR
177031,177031,31.448535,76.40706499999999,1.0,8119.0,37.7,HIMACHAL PRADESH,UNA
177033,177033,31.77292,76.33612500000001,8.0,,,HIMACHAL PRADESH,HAMIRPUR
177034,177034,31.724595,76.29234500000001,,7018.0,30.6,HIMACHAL PRADESH,KANGRA
177038,177038,31.7243,76.34151,2.0,,,HIMACHAL PRADESH,HAMIRPUR
177039,177039,31.670270000000002,76.25910999999999,1.0,8119.0,37.7,HIMACHAL PRADESH,UNA
177040,177040,31.674655,76.43601,2.0,,,HIMACHAL PRADESH,HAMIRPUR
177041,177041,31.659255,76.37785500000001,1.0,,,HIMACHAL PRADESH,HAMIRPUR
177043,177043,31.765990000000002,76.24801,,7018.0,30.6,HIMACHAL PRADESH,KANGRA
177044,177044,31.78096,76.431775,1.0,,,HIMACHAL PRADESH,HAMIRPUR
177048,177048,31.724725,76.44626500000001,3.0,,,HIMACHAL PRADESH,HAMIRPUR
177101,177101,31.87725,76.217705,4.0,7018.0,30.6,HIMACHAL PRADESH,KANGRA
177103,177103,31.83442,76.15959,3.0,7018.0,30.6,HIMACHAL PRADESH,KANGRA
177104,177104,31.850164999999997,76.205865,,7018.0,30.6,HIMACHAL PRADESH,KANGRA
177105,177105,31.86372,76.147985,1.0,7018.0,30.6,HIMACHAL PRADESH,KANGRA
177106,177106,31.92469,76.069755,2.0,7018.0,30.6,HIMACHAL PRADESH,KANGRA
177107,177107,31.804145,76.196965,2.0,7018.0,30.6,HIMACHAL PRADESH,KANGRA
177108,177108,31.80594,76.22186500000001,2.0,7018.0,30.6,HIMACHAL PRADESH,KANGRA
177109,177109,31.7521,76.13098,2.0,8119.0,37.7,HIMACHAL PRADESH,UNA
177110,177110,31.82699,76.06905,4.0,8119.0,37.7,HIMACHAL PRADESH,UNA
177111,177111,31.87407,75.99897,,7018.0,30.6,HIMACHAL PRADESH,KANGRA
177112,177112,31.879635,76.056095,2.0,7018.0,30.6,HIMACHAL PRADESH,KANGRA
177113,177113,31.893805,76.13744500000001,,7018.0,30.6,HIMACHAL PRADESH,KANGRA
177114,177114,31.948414999999997,76.22365500000001,,7018.0,30.6,HIMACHAL PRADESH,KANGRA
177117,177117,31.89294,76.245215,,7018.0,30.6,HIMACHAL PRADESH,KANGRA
177201,177201,31.644615,76.05292,5.0,8119.0,37.7,HIMACHAL PRADESH,UNA
177202,177202,31.71855,76.093695,1.0,8119.0,37.7,HIMACHAL PRADESH,UNA
177203,177203,31.672545,76.129805,6.0,8119.0,37.7,HIMACHAL PRADESH,UNA
177204,177204,31.766215,76.022825,3.0,8119.0,37.7,HIMACHAL PRADESH,UNA
177205,177205,31.662575,76.06697,,8119.0,37.7,HIMACHAL PRADESH,UNA
177206,177206,31.606115,76.086935,,8119.0,37.7,HIMACHAL PRADESH,UNA
177207,177207,31.505775,76.15184500000001,1.0,8119.0,37.7,HIMACHAL PRADESH,UNA
177208,177208,31.562109999999997,76.136765,1.0,8119.0,37.7,HIMACHAL PRADESH,UNA
177209,177209,31.446465,76.189565,3.0,8119.0,37.7,HIMACHAL PRADESH,UNA
177210,177210,31.68558,76.21901,3.0,8119.0,37.7,HIMACHAL PRADESH,UNA
177211,177211,31.61531,76.15731500000001,1.0,8119.0,37.7,HIMACHAL PRADESH,UNA
177212,177212,31.686265,76.03168,1.0,8119.0,37.7,HIMACHAL PRADESH,UNA
177213,177213,31.702460000000002,76.06296,1.0,8119.0,37.7,HIMACHAL PRADESH,UNA
177219,177219,31.734560000000002,76.1053,,8119.0,37.7,HIMACHAL PRADESH,UNA
177220,177220,31.416545,76.22355999999999,3.0,8119.0,37.7,HIMACHAL PRADESH,UNA
177401,177401,31.625245,76.58583999999999,1.0,,,HIMACHAL PRADESH,HAMIRPUR
177601,177601,31.70724,76.666775,2.0,,,HIMACHAL PRADESH,HAMIRPUR
180001,180001,32.743539999999996,74.85896,34.0,,,JAMMU & KASHMIR,JAMMU
180002,180002,32.72316,74.756305,10.0,,,JAMMU & KASHMIR,JAMMU
180003,180003,32.676069999999996,74.75921,11.0,,,JAMMU & KASHMIR,JAMMU
180004,180004,32.702929999999995,74.86279,16.0,,,JAMMU & KASHMIR,JAMMU
180005,180005,32.746915,74.857515,3.0,,,JAMMU & KASHMIR,JAMMU
180006,180006,32.71852,74.87514999999999,6.0,,,JAMMU & KASHMIR,JAMMU
180007,180007,32.76117,74.860225,5.0,,,JAMMU & KASHMIR,JAMMU
180010,180010,32.669295000000005,74.87945,6.0,,,JAMMU & KASHMIR,JAMMU
180011,180011,32.67984,74.91447,6.0,,,JAMMU & KASHMIR,JAMMU
180012,180012,32.709810000000004,74.88546,9.0,,,JAMMU & KASHMIR,JAMMU
180013,180013,32.76878,74.83832,1.0,,,JAMMU & KASHMIR,JAMMU
180015,180015,32.69513,74.894035,5.0,,,JAMMU & KASHMIR,JAMMU
180016,180016,32.727644999999995,74.83464000000001,1.0,,,JAMMU & KASHMIR,JAMMU
180019,180019,32.759465000000006,74.897545,2.0,,,JAMMU & KASHMIR,JAMMU
180020,180020,32.691825,74.881085,2.0,,,JAMMU & KASHMIR,JAMMU
181101,181101,32.625280000000004,74.777555,5.0,,,JAMMU & KASHMIR,JAMMU
181102,181102,32.566805,74.71424999999999,8.0,,,JAMMU & KASHMIR,JAMMU
181122,181122,32.88917,74.80662,1.0,,,JAMMU & KASHMIR,JAMMU
181123,181123,32.798685,74.824055,5.0,,,JAMMU & KASHMIR,JAMMU
181124,181124,32.75089,74.82523499999999,1.0,,,JAMMU & KASHMIR,JAMMU
181131,181131,32.529425,74.77638999999999,2.0,,,JAMMU & KASHMIR,JAMMU
181132,181132,32.60153,74.86766,5.0,,,JAMMU & KASHMIR,JAMMU
181133,181133,32.629205,74.924485,11.0,,,JAMMU & KASHMIR,SAMBA
181143,181143,32.604005,75.015165,1.0,,,JAMMU & KASHMIR,SAMBA
181201,181201,32.953755,74.67076499999999,8.0,,,JAMMU & KASHMIR,JAMMU
181202,181202,32.822795,74.56738,1.0,,,JAMMU & KASHMIR,JAMMU
181203,181203,32.85711,74.439025,3.0,,,JAMMU & KASHMIR,JAMMU
181205,181205,32.761795,74.788835,1.0,,,JAMMU & KASHMIR,JAMMU
181206,181206,32.79964,74.70881,6.0,,,JAMMU & KASHMIR,JAMMU
181221,181221,32.831784999999996,74.90539,4.0,,,JAMMU & KASHMIR,JAMMU
181224,181224,32.808575,75.02855,2.0,,,JAMMU & KASHMIR,JAMMU
182101,182101,32.926735,75.11095,15.0,,,JAMMU & KASHMIR,UDHAMPUR
182121,182121,32.916475000000005,75.03078500000001,4.0,,,JAMMU & KASHMIR,UDHAMPUR
182122,182122,32.806380000000004,75.32070999999999,3.0,,,JAMMU & KASHMIR,UDHAMPUR
182124,182124,32.8788,75.23865,1.0,,,JAMMU & KASHMIR,UDHAMPUR
182125,182125,33.074304999999995,75.107265,1.0,,,JAMMU & KASHMIR,UDHAMPUR
182126,182126,32.803934999999996,75.155095,1.0,,,JAMMU & KASHMIR,UDHAMPUR
182141,182141,32.98794,75.281275,2.0,,,JAMMU & KASHMIR,UDHAMPUR
182142,182142,33.059305,75.27965499999999,1.0,,,JAMMU & KASHMIR,UDHAMPUR
182143,182143,33.14531,75.30088,2.0,,,JAMMU & KASHMIR,RAMBAN
182144,182144,33.24803,75.09045,3.0,,,JAMMU & KASHMIR,RAMBAN
182145,182145,33.352505,75.2025,1.0,,,JAMMU & KASHMIR,RAMBAN
